"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TT_TU_MN009","1443","201905191900","16.7","1","7"
"TT_TU_MN009","1443","201905192000","14.2","1","7"
"TT_TU_MN009","1443","201905192100","13.4","1","7"
"TT_TU_MN009","1443","201905192200","13.8","1","7"
"TT_TU_MN009","1443","201905192300","12.8","1","7"
"TT_TU_MN009","1443","201905200000","12.7","1","7"
"TT_TU_MN009","1443","201905200100","12.2","1","7"
"TT_TU_MN009","1443","201905200200","12.2","1","7"
"TT_TU_MN009","1443","201905200300","12.2","1","7"
"TT_TU_MN009","1443","201905200400","12","1","7"
"TT_TU_MN009","1443","201905200500","12.5","1","7"
"TT_TU_MN009","1443","201905200600","12.5","1","7"
"TT_TU_MN009","1443","201905200700","12.6","1","7"
"TT_TU_MN009","1443","201905200800","13","1","7"
"TT_TU_MN009","1443","201905200900","13.3","1","7"
"TT_TU_MN009","1443","201905201000","14","1","7"
"TT_TU_MN009","1443","201905201100","14.3","1","7"
"TT_TU_MN009","1443","201905201200","15.7","1","7"
"TT_TU_MN009","1443","201905201300","17","1","7"
"TT_TU_MN009","1443","201905201400","16.3","1","7"
"TT_TU_MN009","1443","201905201500","14.8","1","7"
"TT_TU_MN009","1443","201905201600","14.2","1","7"
"TT_TU_MN009","1443","201905201700","15.2","1","7"
"TT_TU_MN009","1443","201905201800","14.7","1","7"
"TT_TU_MN009","1443","201905201900","14.2","1","7"
"TT_TU_MN009","1443","201905202000","13.8","1","7"
"TT_TU_MN009","1443","201905202100","13.3","1","7"
"TT_TU_MN009","1443","201905202200","13","1","7"
"TT_TU_MN009","1443","201905202300","12.3","1","7"
"TT_TU_MN009","1443","201905210000","12","1","7"
"TT_TU_MN009","1443","201905210100","11.9","1","7"
"TT_TU_MN009","1443","201905210200","11.9","1","7"
"TT_TU_MN009","1443","201905210300","11.7","1","7"
"TT_TU_MN009","1443","201905210400","11.7","1","7"
"TT_TU_MN009","1443","201905210500","11.9","1","7"
"TT_TU_MN009","1443","201905210600","11.6","1","7"
"TT_TU_MN009","1443","201905210700","11.8","1","7"
"TT_TU_MN009","1443","201905210800","11.9","1","7"
"TT_TU_MN009","1443","201905210900","11.7","1","7"
"TT_TU_MN009","1443","201905211000","12","1","7"
"TT_TU_MN009","1443","201905211100","12.1","1","7"
"TT_TU_MN009","1443","201905211200","12.3","1","7"
"TT_TU_MN009","1443","201905211300","12.8","1","7"
"TT_TU_MN009","1443","201905211400","12.9","1","7"
"TT_TU_MN009","1443","201905211500","13.1","1","7"
"TT_TU_MN009","1443","201905211600","13","1","7"
"TT_TU_MN009","1443","201905211700","13.3","1","7"
"TT_TU_MN009","1443","201905211800","13.2","1","7"
"TT_TU_MN009","1443","201905211900","12.8","1","7"
"TT_TU_MN009","1443","201905212000","12.6","1","7"
"TT_TU_MN009","1443","201905212100","12.5","1","7"
"TT_TU_MN009","1443","201905212200","12.2","1","7"
"TT_TU_MN009","1443","201905212300","12.1","1","7"
"TT_TU_MN009","1443","201905220000","11.9","1","7"
"TT_TU_MN009","1443","201905220100","11.2","1","7"
"TT_TU_MN009","1443","201905220200","10.7","1","7"
"TT_TU_MN009","1443","201905220300","9.9","1","7"
"TT_TU_MN009","1443","201905220400","8.4","1","7"
"TT_TU_MN009","1443","201905220500","8.2","1","7"
"TT_TU_MN009","1443","201905220600","11.4","1","7"
"TT_TU_MN009","1443","201905220700","13.5","1","7"
"TT_TU_MN009","1443","201905220800","15","1","7"
"TT_TU_MN009","1443","201905220900","15.2","1","7"
"TT_TU_MN009","1443","201905221000","16.5","1","7"
"TT_TU_MN009","1443","201905221100","17.4","1","7"
"TT_TU_MN009","1443","201905221200","16.9","1","7"
"TT_TU_MN009","1443","201905221300","17.8","1","7"
"TT_TU_MN009","1443","201905221400","18.8","1","7"
"TT_TU_MN009","1443","201905221500","19.3","1","7"
"TT_TU_MN009","1443","201905221600","18.9","1","7"
"TT_TU_MN009","1443","201905221700","18.6","1","7"
"TT_TU_MN009","1443","201905221800","18.1","1","7"
"TT_TU_MN009","1443","201905221900","16.5","1","7"
"TT_TU_MN009","1443","201905222000","13.4","1","7"
"TT_TU_MN009","1443","201905222100","10.7","1","7"
"TT_TU_MN009","1443","201905222200","9.8","1","7"
"TT_TU_MN009","1443","201905222300","8.5","1","7"
"TT_TU_MN009","1443","201905230000","7.5","1","7"
"TT_TU_MN009","1443","201905230100","6.5","1","7"
"TT_TU_MN009","1443","201905230200","6.2","1","7"
"TT_TU_MN009","1443","201905230300","5.9","1","7"
"TT_TU_MN009","1443","201905230400","5.9","1","7"
"TT_TU_MN009","1443","201905230500","7.9","1","7"
"TT_TU_MN009","1443","201905230600","10.6","1","7"
"TT_TU_MN009","1443","201905230700","13","1","7"
"TT_TU_MN009","1443","201905230800","14.7","1","7"
"TT_TU_MN009","1443","201905230900","16.1","1","7"
"TT_TU_MN009","1443","201905231000","17.8","1","7"
"TT_TU_MN009","1443","201905231100","19","1","7"
"TT_TU_MN009","1443","201905231200","19.6","1","7"
"TT_TU_MN009","1443","201905231300","20.1","1","7"
"TT_TU_MN009","1443","201905231400","20.5","1","7"
"TT_TU_MN009","1443","201905231500","20.8","1","7"
"TT_TU_MN009","1443","201905231600","20.8","1","7"
"TT_TU_MN009","1443","201905231700","20.7","1","7"
"TT_TU_MN009","1443","201905231800","19.9","1","7"
"TT_TU_MN009","1443","201905231900","17.6","1","7"
"TT_TU_MN009","1443","201905232000","16.7","1","7"
"TT_TU_MN009","1443","201905232100","13.1","1","7"
"TT_TU_MN009","1443","201905232200","11.8","1","7"
"TT_TU_MN009","1443","201905232300","11.9","1","7"
"TT_TU_MN009","1443","201905240000","11","1","7"
"TT_TU_MN009","1443","201905240100","10.7","1","7"
"TT_TU_MN009","1443","201905240200","9.4","1","7"
"TT_TU_MN009","1443","201905240300","8.9","1","7"
"TT_TU_MN009","1443","201905240400","9.6","1","7"
"TT_TU_MN009","1443","201905240500","10.4","1","7"
"TT_TU_MN009","1443","201905240600","12","1","7"
"TT_TU_MN009","1443","201905240700","15.1","1","7"
"TT_TU_MN009","1443","201905240800","17.1","1","7"
"TT_TU_MN009","1443","201905240900","18.9","1","7"
"TT_TU_MN009","1443","201905241000","19","1","7"
"TT_TU_MN009","1443","201905241100","19.6","1","7"
"TT_TU_MN009","1443","201905241200","21","1","7"
"TT_TU_MN009","1443","201905241300","21.5","1","7"
"TT_TU_MN009","1443","201905241400","21.9","1","7"
"TT_TU_MN009","1443","201905241500","22.5","1","7"
