"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"R1_MN008","691","201901271200","0","0","3"
"R1_MN008","691","201901271300","0","0","3"
"R1_MN008","691","201901271400","0","0","3"
"R1_MN008","691","201901271500","0","0","3"
"R1_MN008","691","201901271600","0.7","0","3"
"R1_MN008","691","201901271700","0.2","0","3"
"R1_MN008","691","201901271800","0.3","0","3"
"R1_MN008","691","201901271900","0","0","3"
"R1_MN008","691","201901272000","0","0","3"
"R1_MN008","691","201901272100","0","0","3"
"R1_MN008","691","201901272200","0","0","3"
"R1_MN008","691","201901272300","0","0","3"
"R1_MN008","691","201901280000","0","0","3"
"R1_MN008","691","201901280100","0","0","3"
"R1_MN008","691","201901280200","0","0","3"
"R1_MN008","691","201901280300","0","0","3"
"R1_MN008","691","201901280400","0","0","3"
"R1_MN008","691","201901280500","0","0","3"
"R1_MN008","691","201901280600","0","0","3"
"R1_MN008","691","201901280700","0","0","3"
"R1_MN008","691","201901280800","0","0","3"
"R1_MN008","691","201901280900","0","0","3"
"R1_MN008","691","201901281000","0","0","3"
"R1_MN008","691","201901281100","0","0","3"
"R1_MN008","691","201901281200","0","0","3"
"R1_MN008","691","201901281300","0","0","3"
"R1_MN008","691","201901281400","0","0","3"
"R1_MN008","691","201901281500","1.3","0","3"
"R1_MN008","691","201901281600","0.3","0","3"
"R1_MN008","691","201901281700","0.1","0","3"
"R1_MN008","691","201901281800","0.1","0","3"
"R1_MN008","691","201901281900","0.2","0","3"
"R1_MN008","691","201901282000","0","0","3"
"R1_MN008","691","201901282100","0","0","3"
"R1_MN008","691","201901282200","0","0","3"
"R1_MN008","691","201901282300","0","0","3"
"R1_MN008","691","201901290000","0","0","3"
"R1_MN008","691","201901290100","0","0","3"
"R1_MN008","691","201901290200","0","0","3"
"R1_MN008","691","201901290300","0","0","3"
"R1_MN008","691","201901290400","0","0","3"
"R1_MN008","691","201901290500","0","0","3"
"R1_MN008","691","201901290600","0","0","3"
"R1_MN008","691","201901290700","0","0","3"
"R1_MN008","691","201901290800","0","0","3"
"R1_MN008","691","201901290900","0","0","3"
"R1_MN008","691","201901291000","0","0","3"
"R1_MN008","691","201901291100","0","0","3"
"R1_MN008","691","201901291200","0","0","3"
"R1_MN008","691","201901291300","0","0","3"
"R1_MN008","691","201901291400","0","0","3"
"R1_MN008","691","201901291500","0","0","3"
"R1_MN008","691","201901291600","0","0","3"
"R1_MN008","691","201901291700","0","0","3"
"R1_MN008","691","201901291800","0","0","3"
"R1_MN008","691","201901291900","0","0","3"
"R1_MN008","691","201901292000","0","0","3"
"R1_MN008","691","201901292100","0","0","3"
"R1_MN008","691","201901292200","0","0","3"
"R1_MN008","691","201901292300","0","0","3"
"R1_MN008","691","201901300000","0","0","3"
"R1_MN008","691","201901300100","0","0","3"
"R1_MN008","691","201901300200","0","0","3"
"R1_MN008","691","201901300300","0","0","3"
"R1_MN008","691","201901300400","0","0","3"
"R1_MN008","691","201901300500","0","0","3"
"R1_MN008","691","201901300600","0","0","3"
"R1_MN008","691","201901300700","0","0","3"
"R1_MN008","691","201901300800","0","0","3"
"R1_MN008","691","201901300900","0","0","3"
"R1_MN008","691","201901301000","0","0","3"
"R1_MN008","691","201901301100","0","0","3"
"R1_MN008","691","201901301200","0","0","3"
