"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TT_TU_MN009","691","201905121200","13.1","1","7"
"TT_TU_MN009","691","201905121300","13.9","1","7"
"TT_TU_MN009","691","201905121400","13.1","1","7"
"TT_TU_MN009","691","201905121500","12.8","1","7"
"TT_TU_MN009","691","201905121600","12.2","1","7"
"TT_TU_MN009","691","201905121700","11.6","1","7"
"TT_TU_MN009","691","201905121800","11","1","7"
"TT_TU_MN009","691","201905121900","9.4","1","7"
"TT_TU_MN009","691","201905122000","8.6","1","7"
"TT_TU_MN009","691","201905122100","7.8","1","7"
"TT_TU_MN009","691","201905122200","4.9","1","7"
"TT_TU_MN009","691","201905122300","4.1","1","7"
"TT_TU_MN009","691","201905130000","3.5","1","7"
"TT_TU_MN009","691","201905130100","2.9","1","7"
"TT_TU_MN009","691","201905130200","1.3","1","7"
"TT_TU_MN009","691","201905130300","1.2","1","7"
"TT_TU_MN009","691","201905130400","1.6","1","7"
"TT_TU_MN009","691","201905130500","3.2","1","7"
"TT_TU_MN009","691","201905130600","6.8","1","7"
"TT_TU_MN009","691","201905130700","9.2","1","7"
"TT_TU_MN009","691","201905130800","10.9","1","7"
"TT_TU_MN009","691","201905130900","12.2","1","7"
"TT_TU_MN009","691","201905131000","12.9","1","7"
"TT_TU_MN009","691","201905131100","12.7","1","7"
"TT_TU_MN009","691","201905131200","13","1","7"
"TT_TU_MN009","691","201905131300","13.2","1","7"
"TT_TU_MN009","691","201905131400","13.8","1","7"
"TT_TU_MN009","691","201905131500","13.5","1","7"
"TT_TU_MN009","691","201905131600","12.3","1","7"
"TT_TU_MN009","691","201905131700","11.5","1","7"
"TT_TU_MN009","691","201905131800","10.5","1","7"
"TT_TU_MN009","691","201905131900","9.4","1","7"
"TT_TU_MN009","691","201905132000","8.7","1","7"
"TT_TU_MN009","691","201905132100","8","1","7"
"TT_TU_MN009","691","201905132200","7.9","1","7"
"TT_TU_MN009","691","201905132300","7.3","1","7"
"TT_TU_MN009","691","201905140000","6.6","1","7"
"TT_TU_MN009","691","201905140100","6.7","1","7"
"TT_TU_MN009","691","201905140200","6.3","1","7"
"TT_TU_MN009","691","201905140300","6","1","7"
"TT_TU_MN009","691","201905140400","5.2","1","7"
"TT_TU_MN009","691","201905140500","5.7","1","7"
"TT_TU_MN009","691","201905140600","7.8","1","7"
"TT_TU_MN009","691","201905140700","9.7","1","7"
"TT_TU_MN009","691","201905140800","11.3","1","7"
"TT_TU_MN009","691","201905140900","12.5","1","7"
"TT_TU_MN009","691","201905141000","12.6","1","7"
"TT_TU_MN009","691","201905141100","13.6","1","7"
"TT_TU_MN009","691","201905141200","14.4","1","7"
"TT_TU_MN009","691","201905141300","14.3","1","7"
"TT_TU_MN009","691","201905141400","15.1","1","7"
"TT_TU_MN009","691","201905141500","15.1","1","7"
"TT_TU_MN009","691","201905141600","15","1","7"
"TT_TU_MN009","691","201905141700","14.4","1","7"
"TT_TU_MN009","691","201905141800","13.8","1","7"
"TT_TU_MN009","691","201905141900","12.4","1","7"
"TT_TU_MN009","691","201905142000","10.5","1","7"
"TT_TU_MN009","691","201905142100","8.3","1","7"
"TT_TU_MN009","691","201905142200","8.6","1","7"
"TT_TU_MN009","691","201905142300","7.5","1","7"
"TT_TU_MN009","691","201905150000","6.6","1","7"
"TT_TU_MN009","691","201905150100","5.3","1","7"
"TT_TU_MN009","691","201905150200","4.7","1","7"
"TT_TU_MN009","691","201905150300","3.6","1","7"
"TT_TU_MN009","691","201905150400","2.8","1","7"
"TT_TU_MN009","691","201905150500","4.5","1","7"
"TT_TU_MN009","691","201905150600","8.3","1","7"
"TT_TU_MN009","691","201905150700","10.4","1","7"
"TT_TU_MN009","691","201905150800","12","1","7"
"TT_TU_MN009","691","201905150900","13.3","1","7"
"TT_TU_MN009","691","201905151000","14.2","1","7"
"TT_TU_MN009","691","201905151100","15.7","1","7"
"TT_TU_MN009","691","201905151200","15.5","1","7"
"TT_TU_MN009","691","201905151300","15.7","1","7"
"TT_TU_MN009","691","201905151400","15.3","1","7"
"TT_TU_MN009","691","201905151500","15","1","7"
"TT_TU_MN009","691","201905151600","15.9","1","7"
"TT_TU_MN009","691","201905151700","15","1","7"
"TT_TU_MN009","691","201905151800","14.2","1","7"
"TT_TU_MN009","691","201905151900","12.9","1","7"
"TT_TU_MN009","691","201905152000","12.3","1","7"
"TT_TU_MN009","691","201905152100","11.4","1","7"
"TT_TU_MN009","691","201905152200","10.4","1","7"
"TT_TU_MN009","691","201905152300","9.9","1","7"
"TT_TU_MN009","691","201905160000","9.4","1","7"
"TT_TU_MN009","691","201905160100","8.8","1","7"
"TT_TU_MN009","691","201905160200","9","1","7"
"TT_TU_MN009","691","201905160300","8.9","1","7"
"TT_TU_MN009","691","201905160400","8.7","1","7"
"TT_TU_MN009","691","201905160500","8.8","1","7"
"TT_TU_MN009","691","201905160600","9.6","1","7"
"TT_TU_MN009","691","201905160700","10.5","1","7"
"TT_TU_MN009","691","201905160800","11.1","1","7"
"TT_TU_MN009","691","201905160900","11","1","7"
"TT_TU_MN009","691","201905161000","11.3","1","7"
"TT_TU_MN009","691","201905161100","10.4","1","7"
"TT_TU_MN009","691","201905161200","9.8","1","7"
"TT_TU_MN009","691","201905161300","10.9","1","7"
"TT_TU_MN009","691","201905161400","9.3","1","7"
"TT_TU_MN009","691","201905161500","10.5","1","7"
"TT_TU_MN009","691","201905161600","11.8","1","7"
"TT_TU_MN009","691","201905161700","11.5","1","7"
"TT_TU_MN009","691","201905161800","11.1","1","7"
"TT_TU_MN009","691","201905161900","11.2","1","7"
"TT_TU_MN009","691","201905162000","11.2","1","7"
"TT_TU_MN009","691","201905162100","11","1","7"
"TT_TU_MN009","691","201905162200","10.6","1","7"
"TT_TU_MN009","691","201905162300","10.7","1","7"
"TT_TU_MN009","691","201905170000","10.7","1","7"
"TT_TU_MN009","691","201905170100","10.6","1","7"
"TT_TU_MN009","691","201905170200","10.2","1","7"
"TT_TU_MN009","691","201905170300","10","1","7"
"TT_TU_MN009","691","201905170400","10","1","7"
"TT_TU_MN009","691","201905170500","10.1","1","7"
"TT_TU_MN009","691","201905170600","10.6","1","7"
"TT_TU_MN009","691","201905170700","11.4","1","7"
"TT_TU_MN009","691","201905170800","11.7","1","7"
"TT_TU_MN009","691","201905170900","13.5","1","7"
"TT_TU_MN009","691","201905171000","14.5","1","7"
"TT_TU_MN009","691","201905171100","14.1","1","7"
"TT_TU_MN009","691","201905171200","14.8","1","7"
"TT_TU_MN009","691","201905171300","14.6","1","7"
"TT_TU_MN009","691","201905171400","14.8","1","7"
"TT_TU_MN009","691","201905171500","15","1","7"
"TT_TU_MN009","691","201905171600","15.1","1","7"
"TT_TU_MN009","691","201905171700","15","1","7"
"TT_TU_MN009","691","201905171800","14.9","1","7"
"TT_TU_MN009","691","201905171900","14.5","1","7"
"TT_TU_MN009","691","201905172000","13.8","1","7"
"TT_TU_MN009","691","201905172100","11.7","1","7"
"TT_TU_MN009","691","201905172200","11","1","7"
"TT_TU_MN009","691","201905172300","10.7","1","7"
"TT_TU_MN009","691","201905180000","7.5","1","7"
"TT_TU_MN009","691","201905180100","9.6","1","7"
"TT_TU_MN009","691","201905180200","8.5","1","7"
"TT_TU_MN009","691","201905180300","9.5","1","7"
"TT_TU_MN009","691","201905180400","8.7","1","7"
"TT_TU_MN009","691","201905180500","10.2","1","7"
"TT_TU_MN009","691","201905180600","12.4","1","7"
"TT_TU_MN009","691","201905180700","13.9","1","7"
"TT_TU_MN009","691","201905180800","16.1","1","7"
"TT_TU_MN009","691","201905180900","17.8","1","7"
"TT_TU_MN009","691","201905181000","19.7","1","7"
"TT_TU_MN009","691","201905181100","20","1","7"
"TT_TU_MN009","691","201905181200","20.9","1","7"
"TT_TU_MN009","691","201905181300","22.1","1","7"
"TT_TU_MN009","691","201905181400","22.5","1","7"
"TT_TU_MN009","691","201905181500","22.6","1","7"
"TT_TU_MN009","691","201905181600","22.6","1","7"
"TT_TU_MN009","691","201905181700","22.3","1","7"
"TT_TU_MN009","691","201905181800","21.7","1","7"
"TT_TU_MN009","691","201905181900","20.7","1","7"
"TT_TU_MN009","691","201905182000","17.2","1","7"
"TT_TU_MN009","691","201905182100","14.9","1","7"
"TT_TU_MN009","691","201905182200","12.5","1","7"
"TT_TU_MN009","691","201905182300","14.5","1","7"
